ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
Flekke2016-305,3,2,5,,
Flekke2016-306,2,3,5,,
Flekke2016-307,3,3,6,,?
Flekke2016-308,,3,,,
Flekke2016-309,2,2,4,,Vill
Flekke2016-310,2,1,3,,
Flekke2016-311,3,1,4,,Vill
Flekke2016-312,,2,,,
Flekke2016-313,2,2,4,,Vill
Flekke2016-314,3,2,5,,Vill
Flekke2016-315,2,3,5,,
Flekke2016-316,,2,,,Vill
Flekke2016-317,3,3,6,,Vill
Flekke2016-318,2,2,4,,Vill
Flekke2016-319,2,2,4,,Vill
Flekke2016-320,,2,,,
Flekke2016-321,,2,,,Vill
Flekke2016-322,2,1,3,,Vill
Flekke2016-323,2,1,3,,Vill
Flekke2016-324,3,1,4,,Vill
Flekke2016-325,,1,,,Vill
Flekke2016-326,,2,,,
Flekke2016-327,2,4,6,2-2-g-1+,Vill
Flekke2016-328,2,2,4,,Vill
Flekke2016-329,3,2,5,,Vill
Flekke2016-330,,1,,,Vill
Flekke2016-331,2,2,4,,Vill
Flekke2016-332,2,3,5,,
Flekke2016-333,3,2,5,,Vill
Flekke2016-334,3,2,5,,Vill
Flekke2016-335,,,,,
Flekke2016-336,3,1,4,,Vill
Flekke2016-337,,3,,,
Flekke2016-338,,2,,,
Flekke2016-339,2,2,4,,Vill
Flekke2016-340,2,3,5,,
Flekke2016-341,2,2,4,,
Flekke2016-342,3,2,5,,Vill
Flekke2016-343,,3,,,Vill
Flekke2016-344,3,1,4,,Vill
Flekke2016-345,,3,,,Vill
Flekke2016-346,2,1,3,,
Flekke2016-347,2,3,5,,
Flekke2016-348,,2,,,Vill
Flekke2016-349,,2,,,Vill
Flekke2016-350,3,2,5,,
Flekke2016-351,2,3,5,,
Flekke2016-352,2,2,4,,
Flekke2016-353,3,2,5,,Vill
Flekke2016-354,,2,,,
Flekke2016-355,,2,,,
Flekke2016-356,2,2,4,,
Flekke2016-357,,2,,,
Flekke2016-358,3,2,5,,
Flekke2016-359,2,2,4,,
Flekke2016-360,2,3,5,,Vill
Flekke2016-361,,3,,,Vill
Flekke2016-362,3,3,6,3-1-g-1+,Vill
Flekke2016-363,2,3,5,,Vill
Flekke2016-364,,2,,,Vill
Flekke2016-365,,2,,,Vill
Flekke2016-366,,2,,,Vill
Flekke2016-367,3,3,6,,Vill
Flekke2016-368,2,3,5,,Vill
Flekke2016-369,2,3,5,,Vill
Flekke2016-370,,2,,,Vill
Flekke2016-371,,2,,,Vill
Flekke2016-372,,2,,,Vill
Flekke2016-373,2,2,4,,Vill
Flekke2016-374,,2,,,
Flekke2016-375,,2,,,
Flekke2016-376,2,2,4,,
Flekke2016-377,2,2,4,,Vill
Flekke2016-378,3,2,5,,Vill
Flekke2016-379,,3,,,
Flekke2016-380,,3,,,Vill
Flekke2016-381,2,2,4,,Vill
Flekke2016-382,2,2,4,,
Flekke2016-383,,2,,,Vill
Flekke2016-384,2,3,5,,Vill
Flekke2016-385,3,2,5,,
Flekke2016-386,3,2,5,,
Flekke2016-387,2,3,5,,
Flekke2016-388,,0,,,
Flekke2016-389,,3,,,Vill
Flekke2016-390,,3,,,
Flekke2016-391,,1,,,Vill
Flekke2016-392,,1,,,
Flekke2016-393,2,1,3,,Vill
Flekke2016-394,,2,,,Vill
Flekke2016-395,2,1,3,,
Flekke2016-396,,1,,,Vill
Flekke2016-397,2,2,4,,
Flekke2016-398,3,2,5,,
Flekke2016-399,2,3,5,,
Flekke2016-400,3,2,5,,Vill
Flekke2016-401,3,3,6,,Vill
Flekke2016-402,3,2,5,,Vill
Flekke2016-403,2,2,4,,
Flekke2016-404,3,2,5,,
Flekke2016-405,,2,,,Vill
Flekke2016-406,,3,,,Vill
Flekke2016-407,2,3,5,,Vill
Flekke2016-408,,3,,,
Flekke2016-409,2,1,3,,
Flekke2016-410,,2,,,Vill
Flekke2016-411,2,1,3,,Vill
Flekke2016-412,,1,,,Vill
Flekke2016-413,2,1,3,,Vill
Flekke2016-414,2,1,3,,
Flekke2016-415,3,1,4,,Vill
Flekke2016-416,3,1,4,,Vill
Flekke2016-417,3,2,5,,Vill
Flekke2016-418,3,1,4,,Vill
Flekke2016-419,3,1,4,,Vill
Flekke2016-420,2,1,3,,
Flekke2016-421,3,1,4,,Vill
Flekke2016-422,2,2,4,,
Flekke2016-423,3,2,5,,
Flekke2016-424,3,2,5,,
Flekke2016-425,2,2,4,,
Flekke2016-426,,3,,,
Flekke2016-427,3,3,6,,
Flekke2016-428,,2,,,Vill
Flekke2016-429,2,3,5,,Vill
Flekke2016-430,,3,,,
Flekke2016-431,,3,,,Vill
Flekke2016-432,2,2,4,,Vill
Flekke2016-433,2,2,4,,
Flekke2016-434,2,3,5,,
Flekke2016-435,,3,,,Vill
Flekke2016-436,,3,,,Vill
Flekke2016-437,3,2,5,,Vill
Flekke2016-438,3,3,6,,
Flekke2016-439,2,2,4,,
Flekke2016-440,2,2,4,,
Flekke2016-441,2,2,4,,Vill
Flekke2016-442,,1,,,Vill
Flekke2016-443,2,1,3,,
Flekke2016-444,,2,,,Vill
Flekke2016-445,,3,,,Vill
Flekke2016-446,,2,,,
Flekke2016-447,2,3,5,,
Flekke2016-448,,3,,,
Flekke2016-449,2,3,5,,
Flekke2016-450,3,3,6,,
Flekke2016-451,,3,,,Vill
Flekke2016-452,2,3,5,,Vill
Flekke2016-453,3,3,6,,Vill
Flekke2016-454,,3,,,Vill
Flekke2016-455,,3,,,Vill
Flekke2016-456,3,2,5,,
Flekke2016-457,2,3,5,,Vill
Flekke2016-458,2,2,4,,
Flekke2016-459,3,3,6,,Vill
Flekke2016-460,3,2,5,,Vill
Flekke2016-461,,3,,,
Flekke2016-462,,2,,,Vill
Flekke2016-463,2,2,4,,Vill
Flekke2016-464,,3,,,Vill
Flekke2016-465,2,2,4,,
Flekke2016-466,3,1,4,,Vill
Flekke2016-467,,2,,,
Flekke2016-468,2,2,4,,Vill
Flekke2016-469,2,1,3,,Vill
Flekke2016-470,2,2,4,,Vill
Flekke2016-471,2,2,4,,Vill
Flekke2016-472,2,3,5,,Vill
Flekke2016-473,2,2,4,,
Flekke2016-474,3,2,5,,
Flekke2016-475,2,3,5,,
Flekke2016-476,2,3,5,,Vill
Flekke2016-477,2,3,5,,
Flekke2016-478,2,2,4,,
Flekke2016-479,,3,,,Vill
Flekke2016-480,3,2,5,,Vill
Flekke2016-481,,3,,,Vill
Flekke2016-482,3,2,5,,Vill
Flekke2016-483,,2,,,Vill
Flekke2016-484,2,3,5,,Vill
Flekke2016-485,,2,,,
Flekke2016-486,2,2,4,,
Flekke2016-487,3,3,6,,Vill
Flekke2016-488,2,3,5,,
Flekke2016-489,2,2,4,,
Flekke2016-490,,3,,,
Flekke2016-491,,2,,,
Flekke2016-492,,3,,,Vill
Flekke2016-493,2,3,5,,Vill
Flekke2016-494,2,3,5,,Vill
Flekke2016-495,2,2,4,,Vill
Flekke2016-496,2,4,6,2-2-g-1+,Vill
Flekke2016-497,2,3,5,,Vill
Flekke2016-498,,3,,,Vill
Flekke2016-499,3,2,5,,
Flekke2016-500,2,3,5,,Vill
Flekke2016-501,2,2,4,,.
Flekke2016-502,2,2,4,,.
Flekke2016-503,,2,,,.
Flekke2016-504,2,3,5,,.
Flekke2016-505,,2,,,.
Flekke2016-506,3,2,5,,.
Flekke2016-507,,3,,,.
Flekke2016-508,2,3,5,,.
Flekke2016-509,,3,,,.
Flekke2016-510,,3,,,.
Flekke2016-511,2,3,5,,.
Flekke2016-512,2,2,4,,.
Flekke2016-513,2,3,5,,.
Flekke2016-514,2,3,5,,.
Flekke2016-515,3,2,5,,.
Flekke2016-516,,,,,.
Flekke2016-517,,3,,,.
Flekke2016-518,2,2,4,,.
Flekke2016-519,,3,,,.
Flekke2016-520,2,3,5,,.
Flekke2016-521,,,,,.
Flekke2016-522,2,3,5,,.
Flekke2016-523,2,3,5,,.
Flekke2016-524,2,3,5,,.
Flekke2016-525,2,3,5,,.
Flekke2016-526,2,3,5,,.
Flekke2016-527,,3,,,.
Flekke2016-528,2,3,5,,.
Flekke2016-529,,3,,,.
Flekke2016-530,2,3,5,,.
Flekke2016-531,3,3,6,,.
Flekke2016-532,3,3,6,,.
Flekke2016-533,,2,,,.
Flekke2016-534,,3,,,.
Flekke2016-535,3,2,5,,.
Flekke2016-536,2,3,5,,.
Flekke2016-537,,2,,,.
Flekke2016-538,,2,,,.
Flekke2016-539,2,2,4,,.
Flekke2016-540,3,2,5,,.
Flekke2016-541,3,3,6,,.
Flekke2016-542,2,3,5,,.
Flekke2016-543,,3,,,.
Flekke2016-544,2,2,4,,.
Flekke2016-545,,2,,,.
Flekke2016-546,2,3,5,,.
Flekke2016-547,,3,,,.
Flekke2016-548,2,2,4,,.
Flekke2016-549,2,2,4,,.
Flekke2016-550,2,3,5,,.
Flekke2016-551,,,,,.
Flekke2016-552,3,3,6,,.
Flekke2016-553,2,2,4,,Vill
Flekke2016-554,,3,,,.
Flekke2016-555,3,3,6,,.
Flekke2016-556,3,1,4,,.
Flekke2016-557,,0/1,,,Oppdrett
Flekke2016-558,,2,,,.
Flekke2016-559,3,2,5,,Vill
Flekke2016-560,,2,,,.
Flekke2016-561,2,2,4,,Vill
Flekke2016-562,,2,,,Vill
Flekke2016-563,,3,,,Vill
Flekke2016-564,3,2,5,,Vill
Flekke2016-565,2,3,5,,Vill
Flekke2016-566,,3,,,Vill
Flekke2016-567,2,3,5,,Vill
Flekke2016-568,,3,,,Vill
Flekke2016-569,3,3,6,,Vill
Flekke2016-570,,4,,,Vill
Flekke2016-571,,3,,,Vill
Flekke2016-572,,2,,,Vill
Flekke2016-573,3,3,6,,Vill
Flekke2016-574,,3,,,Vill
Flekke2016-575,3,2,5,,Vill
Flekke2016-576,,2,,,.
Flekke2016-577,,1,,,.
Flekke2016-578,,2,,,.
Flekke2016-579,,2,,,.
Flekke2016-580,2,1,3,,.
Gloppen2016-001,3,3,6,,Vill
Gloppen2016-002,3,3,6,,Vill
Gloppen2016-003,3,2,5,,Vill
Gloppen2016-004,2,2,4,,Vill
Gloppen2016-005,2,2,4,,Vill
Gloppen2016-006,3,2,5,,Vill
Gloppen2016-007,2,2,4,,
Gloppen2016-008,,2,,,Vill
Gloppen2016-009,,2,,,Vill
Gloppen2016-010,,2,,,Vill
Gloppen2016-011,,2,,,Vill
Gloppen2016-012,3,2,5,,Vill
Gloppen2016-013,3,2,5,,Vill
Gloppen2016-014,,2,,,Vill
Gloppen2016-015,,2,,,Vill
Gloppen2016-016,,3,,,Vill
Gloppen2016-017,,3,,,Vill
Gloppen2016-018,3,2,5,,Vill
Gloppen2016-019,,0/1/2,,,Oppdrett
Gloppen2016-020,3,2,5,,Vill
Gloppen2016-021,2,2,4,,Vill
Gloppen2016-022,3,2,5,,Vill
Gloppen2016-023,3,2,5,,Vill
Gloppen2016-024,,3,,,Vill
Gloppen2016-025,2,2,4,,Vill
Gloppen2016-026,,2,,,Vill
Gloppen2016-027,2,2,4,,Vill
Gloppen2016-028,2,1,3,,Vill
Gloppen2016-029,2,2,4,,Vill
Gloppen2016-030,2,2,4,,Vill
Gloppen2016-031,,1,,,Vill
Gloppen2016-032,,2,,,Vill
Gloppen2016-033,,2,,,Vill
Gloppen2016-034,3,2,5,,Vill
Gloppen2016-035,3,3,6,,Vill
Gloppen2016-036,,3,,,Vill
Gloppen2016-037,3,3,6,,Vill
Gloppen2016-038,2,2,4,,Vill
Gloppen2016-039,,3,,,Vill
Gloppen2016-040,2,2,4,,Vill
Gloppen2016-041,2,2,4,,Vill
Gloppen2016-042,,2,,,Vill
Gloppen2016-043,3,2,5,,Vill
Gloppen2016-044,2,2,4,,Vill
Gloppen2016-045,,2,,,Vill
Gloppen2016-046,2,2,4,,Vill
Gloppen2016-047,2,2,4,,Vill
Gloppen2016-048,2,2,4,,Vill
Gloppen2016-049,3,3,6,,Vill
Gloppen2016-050,,2,,,Vill
Gloppen2016-051,,0/1/2,,,Vill
Gloppen2016-052,,2,,,Vill
Gloppen2016-053,3,1,4,,Vill
Gloppen2016-054,,0/1,,,Oppdrett
Gloppen2016-055,3,2,5,,Vill
Gloppen2016-056,2,2,4,,Vill
Gloppen2016-057,,1,,,Vill
Gloppen2016-058,,2,,,Vill
Gloppen2016-059,2,2,4,,Vill
Gloppen2016-060,,2,,,Vill
Gloppen2016-061,3,2,5,,Vill
Gloppen2016-062,3,2,5,,Vill
Gloppen2016-063,,2,,,Vill
Gloppen2016-064,,2,,,Vill
Gloppen2016-065,3,2,5,,Vill
Gloppen2016-066,2,2,4,,Vill
Gloppen2016-067,,2,,,Vill
Gloppen2016-068,,2,,,Vill
Gloppen2016-069,,2,,,Vill
Gloppen2016-070,3,2,5,,Vill
Gloppen2016-071,,4,,,Vill
Gloppen2016-072,3,2,5,,
Gloppen2016-073,,2,,,Vill
Gloppen2016-074,2,2,4,,Vill
Gloppen2016-075,3,3,6,,Vill
Gloppen2016-076,2,2,4,,Vill
Gloppen2016-077,3,2,5,,Vill
Gloppen2016-078,2,2,4,,Vill
Gloppen2016-079,2,1,3,,Vill
Gloppen2016-080,3,1,4,,Vill
Gloppen2016-081,,2,,,Vill
Gloppen2016-082,3,2,5,,Vill
Gloppen2016-083,3,2,5,,Vill
Gloppen2016-084,3,1,4,,Vill
Gloppen2016-085,2,2,4,,Vill
Gloppen2016-086,,2,,,Vill
Gloppen2016-087,2,2,4,,Vill
Gloppen2016-088,3,2,5,,Vill
Gloppen2016-089,3,1,4,,Vill
Gloppen2016-090,2,3,5,,Vill
Gloppen2016-091,,3,,,Vill
Gloppen2016-092,3,2,5,,Vill
Gloppen2016-093,,2,,,Vill
Gloppen2016-094,,2,,,Vill
Gloppen2016-095,3,1,4,,Vill
Gloppen2016-096,,2,,,Vill
Gloppen2016-097,,1/2,,,Oppdrett
Gloppen2016-098,2,2,4,,Vill
Gloppen2016-099,,2,,,Vill
Gloppen2016-100,2,2,4,,Vill
Gloppen2016-101,2,3,5,,Vill
Gloppen2016-102,,0/1,,,Vill
Gloppen2016-103,3,2,5,,Vill
Gloppen2016-104,,3,,,Vill
Gloppen2016-105,,2,,,Vill
Gloppen2016-106,,1,,,Vill
Gloppen2016-107,2,2,4,,Vill
Gloppen2016-108,2,2,4,,
Gloppen2016-109,2,2,4,,Vill
Gloppen2016-110,,1,,,Vill
Gloppen2016-111,,0/1/2,,,Vill
Gloppen2016-112,3,2,5,,.
Gloppen2016-113,2,2,4,,Vill
Gloppen2016-114,2,3,5,,Vill
Gloppen2016-115,,2,,,Vill
Gloppen2016-116,2,2,4,,Vill
Gloppen2016-117,3,2,5,,Vill
Gloppen2016-118,,,,,Vill
Gloppen2016-119,3,2,5,,Vill
Gloppen2016-120,2,2,4,,Vill
Gloppen2016-121,3,2,5,,Vill
Gloppen2016-122,3,2,5,,Vill
Gloppen2016-123,2,2,4,,Vill
Gloppen2016-124,,,,,Vill
Gloppen2016-125,,2,,,
Gloppen2016-126,2,5,7,,
Gloppen2016-127,,5,,,
Gloppen2016-128,,2,,,
Gloppen2016-129,,4,,,Vill
Gloppen2016-130,,3,,,Vill
Hjalma2016-001,3,2,5,,Vill
Hjalma2016-002,,,,,.
Hjalma2016-003,,,,,Vill
Hjalma2016-004,3,1,4,,Vill
Hjalma2016-005,,,,,.
Hjalma2016-006,3,2,5,,Vill
Hjalma2016-007,3,1,4,,Vill
Hjalma2016-008,3,1,4,,Vill
Hjalma2016-009,,1,,,.
Hjalma2016-010,3,3,6,,.
Hjalma2016-011,,1,,,Vill
Hjalma2016-012,,,,,.
Hjalma2016-013,2,2,4,,Vill
Hjalma2016-014,,,,,.
Hjalma2016-015,3,1,4,,Vill
Hjalma2016-016,3,2,5,,.
Hjalma2016-017,3,2,5,,.
Hjalma2016-018,3,3,6,,.
Hjalma2016-019,3,2,5,,Vill
Hjalma2016-020,3,2,5,,Vill
Hjalma2016-021,,2,,,Vill
Hjalma2016-022,,2,,,.
Hjalma2016-023,3,2,5,,Vill
Hjalma2016-024,3,2,5,,Vill
Hjalma2016-025,2,3,5,,Vill
Hjalma2016-026,3,2,5,,Vill
Hjalma2016-027,,2,,,.
Hjalma2016-028,3,3,6,,.
Hjalma2016-029,2,2,4,,Vill
Hjalma2016-030,3,2,5,,Vill
Hjalma2016-031,2,2,4,,Vill
Hjalma2016-032,,1,,,.
Hjalma2016-033,,1,,,.
Hjalma2016-034,3,1,4,,.
Hjalma2016-035,3,2,5,,Vill
Hopselva2016-001,,3,,,Vill
Hopselva2016-002,,1,,,Vill
Hopselva2016-003,3,1,4,,Vill
Hopselva2016-004,,3,,,Vill
Hopselva2016-005,3,1,4,,Vill
Hopselva2016-006,3,2,5,,Vill
Hopselva2016-007,,1,,,Vill
Hopselva2016-008,,2,,,Vill
Hopselva2016-009,3,1,4,,Vill
Indrehus2016-001,3,1,4,,Vill
Indrehus2016-002,,0/1,,,.
Indrehus2016-003,3,1,4,,Vill
Indrehus2016-004,,0/1,,,Vill
Indrehus2016-005,4,2,6,,.
Indrehus2016-006,5,2,7,,Vill
Indrehus2016-007,,3,,,Vill
Indrehus2016-008,,2,,,.
Indrehus2016-009,3,3,6,,Vill
Indrehus2016-010,,5,,,.
Indrehus2016-011,,2,,,Vill
Indrehus2016-012,,2,,,Vill
Jostedøla2016-001,4,6,10,,Vill
Jostedøla2016-002,3,4,7,,Vill
Jostedøla2016-003,3,2,5,,Vill
Jostedøla2016-004,5,0,5,,Vill
Jostedøla2016-005,,0,,,.
Jostedøla2016-006,,1,,,.
Jølstra2016-001,,2,,,.
Jølstra2016-002,2,2,4,,.
Jølstra2016-003,,0/1,,,Oppdrett
Jølstra2016-004,,2,,,.
Jølstra2016-005,2,1,3,,.
Jølstra2016-006,,,,,.
Jølstra2016-007,,1,,,.
Jølstra2016-008,,0/1,,,Oppdrett
Jølstra2016-009,,2,,,.
Jølstra2016-010,,2,,,.
Jølstra2016-011,,2,,,.
Jølstra2016-012,,2,,,.
Jølstra2016-013,2,2,4,,.
Jølstra2016-014,2,2,4,,.
Jølstra2016-015,,2,,,.
Jølstra2016-016,3,2,5,,.
Jølstra2016-017,2,2,4,,.
Jølstra2016-018,2,2,4,,.
Jølstra2016-019,3,2,5,,.
Jølstra2016-020,3,2,5,,.
Jølstra2016-021,,2,,,.
Jølstra2016-022,,2,,,.
Jølstra2016-023,2,2,4,,.
Jølstra2016-024,2,3,5,,.
Jølstra2016-025,,2,,,.
Jølstra2016-026,3,2,5,,.
Jølstra2016-027,3,2,5,,Vill
Jølstra2016-028,,2,,,Vill
Jølstra2016-029,,2,,,.
Jølstra2016-030,,2,,,.
Jølstra2016-031,,3,,,.
Jølstra2016-032,2,2,4,,.
Jølstra2016-033,3,2,5,,.
Jølstra2016-034,,2,,,Vill
Jølstra2016-035,,2,,,.
Jølstra2016-036,,3,,,.
Jølstra2016-037,,2,,,.
Jølstra2016-038,,2,,,.
Jølstra2016-039,,2,,,Vill
Jølstra2016-040,,0/1/2,,,.
Jølstra2016-041,,0/1,,,Oppdrett
Jølstra2016-042,,2,,,Oppdrett
Jølstra2016-043,,0/1,,,Oppdrett
Jølstra2016-044,,0/1,,,Oppdrett
Jølstra2016-045,2,1,3,,Vill
Jølstra2016-046,,2,,,Vill
Jølstra2016-047,,0/1,,,Oppdrett
Jølstra2016-048,,0/1,,,Vill
Jølstra2016-049,,2,,,.
Jølstra2016-050,,2,,,.
Jølstra2016-051,,5,,Ja,Vill
Jølstra2016-052,2,6,8,,.
Jølstra2016-053,2,4,6,,.
Jølstra2016-054,2,4,6,,Vill
Jølstra2016-055,3,6,9,,.
Rygg2016-001,,2,,,.
Rygg2016-002,,2,,,Vill
Rygg2016-003,3,3,6,,.
Rygg2016-004,3,2,5,,Vill
Rygg2016-005,3,2,5,,.
Rygg2016-006,,2,,,.
Rygg2016-007,3,1,4,,.
Rygg2016-008,,,,,Vill
Rygg2016-009,,2,,,Vill
Rygg2016-010,3,2,5,,.
Rygg2016-011,3,2,5,,.
Rygg2016-012,,1,,,.
Rygg2016-013,,1,,,.
Rygg2016-014,,3,,,Vill
Rygg2016-015,,,,,.
Rygg2016-016,,2,,,.
Rygg2016-017,,2,,,.
Rygg2016-018,,1,,,Vill
Rygg2016-019,,1,,,Vill
Rygg2016-020,3,2,5,,Vill
Rygg2016-021,,2,,,Vill
Rygg2016-022,,,,,.
Rygg2016-023,3,3,6,,Vill
Rygg2016-024,,,,,.
Rygg2016-025,,3,,,.
Rygg2016-026,,1,,,Vill
Rygg2016-027,3,5,8,,Vill
Rygg2016-028,,2,,,.
Rygg2016-029,,2,,,.
Rygg2016-030,,2,,,Vill
Rygg2016-031,3,2,5,,Vill
Rygg2016-032,3,1,4,,Vill
Rygg2016-033,,2,,,Vill
Rygg2016-034,,3,,,Vill
Rygg2016-035,,2,,,Vill
Rygg2016-036,,,,,.
Rygg2016-037,2,2,4,,.
Rygg2016-038,,2,,,Vill
Rygg2016-039,4,2,6,,Vill
Rygg2016-040,,2,,,Vill
Rygg2016-041,,2,,,Vill
Rygg2016-042,,2,,,.
Rygg2016-043,,3,,,Vill
Rygg2016-044,,2,,,Vill
Rygg2016-045,,3,,,.
Rygg2016-046,3,1,4,,Vill
Rygg2016-047,,2,,,Vill
Rygg2016-048,2,2,4,,Vill
Rygg2016-049,,6,,,Vill
Rygg2016-050,,,,,.
Rygg2016-051,,5,,,Vill
Sogndal2016-001,2,2,4,,Vill
Sogndal2016-002,2,2,4,,Vill
Sogndal2016-003,,,,,Vill
Sogndal2016-004,2,2,4,,Vill
Sogndal2016-005,,2,,,
Sogndal2016-006,2,2,4,,Vill
Sogndal2016-007,3,2,5,,
Sogndal2016-008,2,2,4,,Vill
Sogndal2016-009,3,2,5,,Vill
Sogndal2016-010,3,2,5,,Vill
Sogndal2016-011,2,3,5,,
Sogndal2016-012,,2,,,Vill
Sogndal2016-013,,2,,,Vill
Sogndal2016-014,2,2,4,,
Sogndal2016-015,,2,,,Vill
Sogndal2016-016,,1,,,
Sogndal2016-017,3,1,4,,
Sogndal2016-018,3,1,4,,Vill
Sogndal2016-019,3,1,4,,Vill
Sogndal2016-020,,1,,,Vill
Sogndal2016-021,,,,,Vill
Sogndal2016-022,3,1,4,,Vill
Sogndal2016-023,2,2,4,,Vill
Sogndal2016-024,3,2,5,,Vill
Sogndal2016-025,,1,,,Vill
Sogndal2016-026,,2,,,Vill
Sogndal2016-027,2,1,3,,Vill
Sogndal2016-028,,2,,,Vill
Sogndal2016-029,3,2,5,,Vill
Sogndal2016-030,3,2,5,,Vill
Sogndal2016-031,3,2,5,,Vill
Sogndal2016-032,3,2,5,,Vill
Sogndal2016-033,3,2,5,,Vill
Sogndal2016-034,3,2,5,,Vill
Sogndal2016-035,,2,,,Vill
Sogndal2016-036,3,2,5,,Vill
Sogndal2016-037,3,2,5,,Vill
Sogndal2016-038,,,,,Vill
Sogndal2016-039,,2,,,
Sogndal2016-040,3,2,5,,Vill
Sogndal2016-041,3,2,5,,Vill
Sogndal2016-042,3,2,5,,
Sogndal2016-043,2,2,4,,Vill
Sogndal2016-044,,0/1,,,
Sogndal2016-045,3,3,6,,
Sogndal2016-046,3,3,6,,
Sogndal2016-047,2,3,5,,Vill
Sogndal2016-048,,2,,,Vill
Sogndal2016-049,,2,,,
Sogndal2016-050,3,2,5,,
Sogndal2016-051,3,2,5,,Vill
Sogndal2016-052,3,2,5,,
Sogndal2016-053,,2,,,
Sogndal2016-054,2,2,4,,Vill
Sogndal2016-055,3,3,6,,Vill
Sogndal2016-056,3,2,5,,
Sogndal2016-057,3,2,5,,
Sogndal2016-058,,0,,,Oppdrett
Sogndal2016-059,3,2,5,,
Sogndal2016-060,3,2,5,,Vill
Sogndal2016-061,3,2,5,,Vill
Sogndal2016-062,,1,,,
Sogndal2016-063,3,2,5,,Vill
Sogndal2016-064,2,2,4,,
Sogndal2016-065,2,2,4,,
Sogndal2016-066,2,2,4,,Vill
Sogndal2016-067,,2,,,Vill
Sogndal2016-068,,3,,,Vill
Sogndal2016-069,2,2,4,,Vill
Sogndal2016-070,3,2,5,,Vill
Sogndal2016-071,3,2,5,,
Sogndal2016-072,,2,,,
Sogndal2016-073,3,2,5,,Vill
Sogndal2016-074,3,2,5,,Vill
Sogndal2016-075,3,2,5,,Vill
Sogndal2016-076,,2,,,
Sogndal2016-077,2,2,4,,
Sogndal2016-078,3,2,5,,
Sogndal2016-079,2,2,4,,Vill
Sogndal2016-080,3,2,5,,Vill
Sogndal2016-081,3,3,6,,Vill
Sogndal2016-082,2,2,4,,Vill
Sogndal2016-083,,0,,,Oppdrett
Sogndal2016-084,,0/1/2,,,Vill
Sogndal2016-085,3,2,5,,Vill
Sogndal2016-086,2,3,5,,Vill
Sogndal2016-087,3,2,5,,
Sogndal2016-088,2,2,4,,Vill
Sogndal2016-089,3,2,5,,Vill
Sogndal2016-090,3,2,5,,Vill
Sogndal2016-091,,1,,,Vill
Sogndal2016-092,,2,,,
Sogndal2016-093,2,3,5,,Vill
Sogndal2016-094,,2,,,
Sogndal2016-095,2,2,4,,Vill
Sogndal2016-096,3,2,5,,Vill
Sogndal2016-097,,2,,,Vill
Sogndal2016-098,3,2,5,,
Sogndal2016-099,2,2,4,,Vill
Sogndal2016-100,3,2,5,,Vill
Sogndal2016-101,2,2,4,,Vill
Sogndal2016-102,,1,,,Vill
Sogndal2016-103,2,2,4,,
Sogndal2016-104,3,2,5,,Vill
Sogndal2016-105,,2,,,
Sogndal2016-106,2,3,5,,Vill
Sogndal2016-107,,2,,,
Sogndal2016-108,3,1,4,,Vill
Sogndal2016-109,2,3,5,,Vill
Sogndal2016-110,3,2,5,,Vill
Sogndal2016-111,,2,,,Vill
Sogndal2016-112,,2,,,Vill
Sogndal2016-113,,3,,,Vill
Sogndal2016-114,,2,,,Vill
Sogndal2016-115,,2,,,
Sogndal2016-116,,2,,,
Sogndal2016-117,,3,,,Vill
Sogndal2016-118,,4,,,Vill
Sogndal2016-119,3,2,5,,Vill
Vikja2016-001,,3,,,.
Vikja2016-002,,0/1/2,,,Vill
Vikja2016-003,,1,,,Vill
Vikja2016-004,,0,,,Oppdrett
Vikja2016-005,,2,,,Vill
Vikja2016-006,,2,,,Vill
Vikja2016-007,,0/1,,,Oppdrett
Vikja2016-008,,2,,,Vill
Vikja2016-009,,2,,,Oppdrett
Vikja2016-010,,1/2,,,
Vikja2016-011,,1,,,Vill
Vikja2016-012,2,4,6,2-2-g-1+,Vill
Vikja2016-013,2,1,3,,
Vikja2016-014,,0/1/2,,,Oppdrett
Vikja2016-015,,1,,,Vill
Vikja2016-016,,2,,,Vill
Vikja2016-017,,0/1,,,
Vikja2016-018,,2,,,Vill
Vikja2016-019,,1,,,
Vikja2016-020,,0,,,Oppdrett
Vikja2016-021,,1,,,Vill
Vikja2016-022,,2,,,Vill
Vikja2016-023,,0/1,,,Oppdrett
Vikja2016-024,,2,,,Vill
Vikja2016-025,,1,,,
Vikja2016-026,,1,,,Vill
Vikja2016-027,,1,,,
Vikja2016-028,,2,,,
Vikja2016-029,3,1,4,,
Vikja2016-030,,2,,,
Vikja2016-031,,1,,,
Vikja2016-032,3,2,5,,Vill
Vikja2016-033,,1,,,
Vikja2016-034,3,2,5,,Vill
Vikja2016-035,2,2,4,,
Vikja2016-036,,2,,,Vill
Vikja2016-037,,0/1,,,Vill
Vikja2016-038,,1,,,Vill
Vikja2016-039,,1,,,
Vikja2016-040,,1/2,,,Vill
Vikja2016-041,,2,,,Vill
Vikja2016-042,,2,,,Vill
Vikja2016-043,,,,,Vill
Vikja2016-044,,2,,,Vill
Vikja2016-045,,0/1,,,Oppdrett
Vikja2016-046,2,2,4,,Oppdrett
Vikja2016-047,,0,,,Oppdrett
Vikja2016-048,,2,,,
